videoId,title,publishedAt,viewCount,likeCount,commentCount,duration,channelId,channelName,url
96ghn0zEEx0,Ines Schwerdtner ENTLARVT Die Doppelmoral Bei GAZA!,2025-09-26T07:41:42Z,16535,1481,137,PT36S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=96ghn0zEEx0
NlXIN2I3ht8,Alleinerziehende SPRICHT KLARTEXT! Das Wollte Merz NICHT HÖREN!,2025-09-25T16:16:18Z,57317,4260,721,PT4M19S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=NlXIN2I3ht8
BMwbjIdkw_A,BLAMAGE Für Merz! Ines Schwerdtner ENTLARVT Unfassbare Inkompetenz!,2025-09-25T12:01:33Z,74776,5105,895,PT6M56S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=BMwbjIdkw_A
uvNS90I02yc,Drohender Wohlstandsverlust Für BÜRGER! INKOMPETENTE Ministerin Reiche BEKÄMPFT Fortschritt!,2025-09-24T17:30:17Z,2654,422,58,PT3M23S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=uvNS90I02yc
VkSPV4NOk7c,Heidi Reichinnek Erlebt FREMDSCHAM Bei Diesem Bürgerfeindlichen Haushalt der Lobby-GroKo!,2025-09-24T15:42:23Z,41530,2380,179,PT32S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=VkSPV4NOk7c
5DXAdj4ImMg,PEINLICHE Stümperei Von Merz! Heidi Reichinnek ENTHÜLLT GroKo-UNSINN!,2025-09-24T13:06:14Z,26114,2573,477,PT7M29S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=5DXAdj4ImMg
VJlBpCwSqPo,Wohlstandsvernichtung Für Bürger Und STEUERGESCHENKE Für Die OBERSCHICHT!,2025-09-24T08:21:29Z,13289,2071,99,PT1M31S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=VJlBpCwSqPo
xBgaJaoIDig,SO KURZSICHTIG Handelt Die GroKo! Linker WARNT Vor Katastrophe!,2025-09-23T18:00:59Z,1488,197,30,PT3M4S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=xBgaJaoIDig
s_oihSdsD50,AfD CHANCENLOS Gegen Aura Von Mareike Hermeier! 😂😂😂,2025-09-23T17:15:06Z,39728,2892,380,PT1M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=s_oihSdsD50
zrVlYL4pqp0,Grenzenlose INKOMPETENZ Aus AfD-Ecke! Linke Kann Nur Noch LACHEN!,2025-09-23T14:49:29Z,26867,2149,677,PT4M17S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=zrVlYL4pqp0
5-SxtXZX9UA,Heidi Reichinnek: Klartext im Spitzengespräch!,2025-09-23T12:04:07Z,38848,2615,222,PT44S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=5-SxtXZX9UA
wg2RJRf6fek,"""Eine Schmierenkomödie!"" Heidi Reichinnek RECHNET Mit GroKo AB!",2025-09-22T19:48:32Z,11800,1463,90,PT1M1S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=wg2RJRf6fek
dh4HrJbm_HM,Janine Wissler erklärt Markus Lanz den Mindestlohn,2025-09-22T17:30:26Z,261353,2612,460,PT38S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=dh4HrJbm_HM
lTqO4rmOD9g,FATALE PLÄNE Der GroKo Beim Haushalt! Heidi Reichinnek RECHNET AB!,2025-09-22T16:28:55Z,3932,549,111,PT7M30S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=lTqO4rmOD9g
-lvDvj-NJNE,Pressekonferenz DIE LINKE im Bundestag | 14:45 Uhr 22. September,2025-09-22T12:56:19Z,4683,433,120,PT11M30S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=-lvDvj-NJNE
Ey5YlZ9Bpvo,Kürzungen Bei ME/CFS-Betroffenen! Linke Macht DÜSTERE KONSEQUENZEN Aus!,2025-09-22T12:07:48Z,3012,385,67,PT3M39S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Ey5YlZ9Bpvo
FXS1_vBvtaA,Bundestag OHNE WÜRDE! Cansin Köktürk Konfrontiert Abgeordnete SCHONUNGSLOS!,2025-09-21T16:00:34Z,39223,2824,529,PT3M52S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=FXS1_vBvtaA
TQD60I4F1Gg,Klartext im Bundestag💥,2025-09-21T15:00:50Z,14005,2126,121,PT2M4S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=TQD60I4F1Gg
dVTLtez1KaY,Ines Schwerdtner mit Klartext im Bundestag🔥,2025-09-21T09:33:12Z,17575,2051,133,PT51S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=dVTLtez1KaY
KaQWCzA7JZU,GroKo Nutzt ÄNGSTE Aus! Linke DECKT Heftige Steuergeldverschwendung AUF!,2025-09-20T15:04:00Z,4003,493,104,PT3M51S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=KaQWCzA7JZU
DGGcBbiD9vk,Deutschland-Ticket auf 65 EURO! Linkem Luigi Pantisano PLATZT  DER KRAGEN!,2025-09-19T17:45:01Z,6187,695,152,PT4M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=DGGcBbiD9vk
nktW0Q290nk,Massive VERSCHWENDUNG! Geld Für LOBBY Statt Für Mieter!,2025-09-19T15:24:34Z,12393,1462,83,PT30S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=nktW0Q290nk
19aB8V25iQo,Merz VERHEIZT Junge Menschen! Gregor Gysi Spricht KLARTEXT!,2025-09-19T13:02:55Z,35654,2088,312,PT3M39S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=19aB8V25iQo
smc-jYtseFE,Milliarden Steuern VERSCHWENDET! Linke ENTHÜLLT Inkompetenz Von Merz!,2025-09-19T10:01:41Z,5852,667,143,PT8M4S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=smc-jYtseFE
VvaM4SfcdTY,ANGRIFF Auf Frauenrechte! Linke ENTLARVT AfD-Doppelmoral!,2025-09-18T18:00:25Z,3682,532,144,PT4M22S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=VvaM4SfcdTY
CuEHj7spT4M,AfD Wie Eingefroren! Ines Schwerdtner Mit GNADENLOSER Abrechnung!,2025-09-18T13:59:30Z,427120,27179,3235,PT9M14S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=CuEHj7spT4M
uEd8H6aRjaY,GroKo Gegen Bürger! Jan van Aken ENTHÜLLT DIE ABZOCKE!,2025-09-18T11:09:25Z,14434,1273,201,PT5M25S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=uEd8H6aRjaY
91_pRhzDt_k,"Jan van Aken deckt auf: Die Steuertricks der Superreichen, unterstützt von CDU & SPD!",2025-09-18T11:04:40Z,22673,2011,171,PT1M20S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=91_pRhzDt_k
YIWMc9G6260,Janine Wissler Geht Auf ATTACKE! Lobby-Ministerin Reiche Grösste FEHLBESETZUNG Der GroKo!,2025-09-17T17:45:02Z,45295,3519,419,PT4M24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=YIWMc9G6260
Hbs1N3carQg,Sogar Die CDU Checkt es! Heidi Reichinnek HATTE Mit Allem RECHT!,2025-09-17T13:37:46Z,48815,7031,1416,PT13M15S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Hbs1N3carQg
b4fLjOVoKag,Noch Mehr STEUERVERSCHWENDUNG Für Teures Gas! Linken-Politiker Spricht KLARTEXT!,2025-09-17T10:00:59Z,2598,382,63,PT4M7S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=b4fLjOVoKag
oIJs6eR1MTk,"Ines Schwerdtner vs. Regierung: ""Schämen Sie sich!""",2025-09-17T07:41:38Z,21548,2581,163,PT59S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=oIJs6eR1MTk
XqVerGuASPs,Wir Decken Auf: Das Hat Die Regierung Mit DEINEM GELD Vor!,2025-09-16T18:00:37Z,8187,1484,209,PT3M57S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=XqVerGuASPs
qmjC3NjOlDg,Regierung TOBT! Linker ENTLARVT Die Grenzenlose IGNORANZ Von Merz!,2025-09-16T16:01:34Z,40385,2001,273,PT4M24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=qmjC3NjOlDg
TtkHJYGVRYk,Merz VERACHTET Die Bevölkerung! Ines Schwerdtner DECKT Die Flut Von LÜGEN AUF!,2025-09-16T14:03:17Z,41365,3307,594,PT4M54S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=TtkHJYGVRYk
GRVILGRSag8,SKANDAL Ums Ehrenamt! Der Staat DRÜCKT SICH Vor Verantwortung!,2025-09-16T11:26:24Z,7343,1064,52,PT1M19S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=GRVILGRSag8
z04SmbFp6kE,Merz Schnallt Es Nicht! Faschismus Bekämpft Man Mit LINKER WIrtschaftspolitik!,2025-09-15T18:28:32Z,12818,1479,127,PT1M7S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=z04SmbFp6kE
pqfMhGSUn0M,CDU Lebt In Parallelwelt! Heidi Reichinnek Spricht KLARTEXT!,2025-09-15T15:49:31Z,17962,2402,412,PT9M16S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=pqfMhGSUn0M
Q2XsEq5OT20,Pressekonferenz DIE LINKE im Bundestag | 14:45 Uhr 22. September,2025-09-15T12:59:09Z,4403,484,71,PT12M50S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Q2XsEq5OT20
eKTOWD3Xzfw,Endlich wieder Klartext!🔥,2025-09-14T13:31:22Z,15079,1286,104,PT1M26S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=eKTOWD3Xzfw
VdDnJY_2BhY,"❌Wehrpflicht? Nein, danke!❌",2025-09-12T18:28:19Z,9687,903,126,PT1M,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=VdDnJY_2BhY
Cq9iud_waxk,Unfassbare IGNORANZ Von Merz! GroKo BEKÄMPFT Bezahlbares Leben!,2025-09-12T16:00:20Z,1838,323,61,PT2M29S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=Cq9iud_waxk
GKYkBxwImy0,Ihr PLATZT Der Kragen! Merz Und CDU Verhindern Steuersenkungen!,2025-09-12T13:00:26Z,3132,473,89,PT4M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=GKYkBxwImy0
dCr1yyaA2bg,Heidi Reichinnek vs. Jens Spahn🔥,2025-09-12T09:34:24Z,565934,16806,1271,PT54S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=dCr1yyaA2bg
4yNUaF8-T_I,Janine Wissler ENTLARVT Irre Merz-Ideen! WOHLSTANDSVERLUST Für Arbeiter Droht!,2025-09-11T16:00:08Z,5153,888,180,PT3M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=4yNUaF8-T_I
isc6Hay1JYs,PEINLICHE LÜGEN Von Der AfD! Linke ENTLARVT Die Heuchelei!,2025-09-11T13:01:25Z,19846,2046,617,PT5M33S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=isc6Hay1JYs
K6Iog_ugeuk,Pressekonferenz DIE LINKE im Bundestag | 22. September 14:45,2025-09-10T08:01:24Z,3338,379,75,PT17M46S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=K6Iog_ugeuk
UNLPMnxVUb4,"Wir Wollen 1000 Euro Mehr Pro Jahr Für Alle! Werden Merz, CDU & sPD blockieren?",2025-09-09T17:22:38Z,18807,1417,183,PT47S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=UNLPMnxVUb4
ZbdycZ0uN00,Merz-Regierung Ist EUER GELDBEUTEL Egal! Heidi Reichinnek RECHNET AB!,2025-09-09T14:30:24Z,12895,1615,419,PT12M23S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=ZbdycZ0uN00
_vp2t87Pc6w,Die Zerstörung Der Freien Medien! SO Bekämpfen Musk & Co. Die Pressefreiheit!,2025-09-09T08:48:59Z,5723,773,77,PT1M35S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=_vp2t87Pc6w
3wodwQEmtTA,"Merz verspricht, den Sozialstaat zu „erhalten“? 🤨",2025-09-04T18:03:47Z,11997,1755,153,PT1M34S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=3wodwQEmtTA
MH5PTKr5t8U,Wir bleiben die rote Haltelinie - Pressestatement der Klausurtagung in Gelsenkirchen,2025-09-04T18:00:32Z,8106,1203,325,PT11M15S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=MH5PTKr5t8U
BRvxGydwLDA,Bürgergeld-Mythen entlarvt! 💥,2025-09-03T12:20:34Z,15682,1547,220,PT1M1S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=BRvxGydwLDA
LajF2FaMt9Q,LINKER Stellt Sich Bürgern! Vom  Bundestag Auf Die Strasse!,2025-08-31T11:14:33Z,15373,990,142,PT1M27S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=LajF2FaMt9Q
cxunPOZtd0Y,LIEFERANDO Zieht Arbeiter Über Den Tisch! Es Reicht Uns Allen!,2025-08-28T10:06:25Z,7073,783,60,PT1M23S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=cxunPOZtd0Y
TKBF9ayL9Ig,ZDF Beunruhigt Wegen Antifaschismus! Ines Schwerdtner Bleibt STABIL!,2025-08-27T10:39:53Z,21772,1691,191,PT24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=TKBF9ayL9Ig
juicBeGFn9E,Julia Klöckner hat es schon wieder getan!🚨,2025-08-20T11:23:58Z,15281,2348,259,PT1M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=juicBeGFn9E
IOZe0Qb_IQQ,"So Bekämpft Merz Nach 100 Tagen Arbeitende Bürger! Wohlstandsverlust für Viele, Gewinn Für Wenige!",2025-08-15T11:42:37Z,17245,2280,206,PT2M28S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=IOZe0Qb_IQQ
REjX4fHc2dg,Wie Merz Mit Seiner Chaostruppe Scheitert! Man Wünscht Sich Die Ampel Zurück.,2025-08-13T05:08:00Z,19380,1894,193,PT1M43S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=REjX4fHc2dg
MbxPz_REos8,Dietmar Bartsch ENTLARVT Dobrindts Pläne! Bröckelt Der Rechtsstaat?,2025-08-05T15:55:33Z,13622,1154,161,PT5M24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=MbxPz_REos8
-httiUBQxPk,Ines Schwerdtner Spricht DIE WAHRHEIT Aus! Die Ignoranz Von Merz Ist BESCHÄMEND!,2025-08-04T15:40:39Z,63615,5539,1366,PT5M8S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=-httiUBQxPk
xlw4SnBMlPc,Hungersnot In GAZA! Gregor Gysi Warnte Merz-Regierung VOR MONATEN!,2025-08-01T16:54:42Z,61256,3699,1016,PT5M25S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=xlw4SnBMlPc
36LYqLSs8CI,LÜGT Der Bundeskanzler Mit Vorsatz Oder Weiß Er Es Nicht Besser? Heidi Reichinnek Ordnet Ein.,2025-08-01T12:37:12Z,29303,3445,338,PT1M17S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=36LYqLSs8CI
NogLMMCQ1Cc,Komplette FEHLPLANUNG! Linker Zerreisst Folgenschweren GroKo-Haushalt!,2025-07-31T16:56:01Z,4788,671,105,PT3M37S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=NogLMMCQ1Cc
jybbBWyhDOw,Millionen Tote Zusätzlich Erwartet! Merz Streicht Wie Trump Hilfen Bei HIV Zusammen!,2025-07-30T15:03:42Z,5210,1177,129,PT1M24S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=jybbBWyhDOw
POkiWpnsQas,SPD-Abgeordnete Greift Ines Schwerdtner An - Und Scheitert Kläglich!,2025-07-29T11:34:43Z,41750,4118,381,PT1M38S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=POkiWpnsQas
oKfIRdhaY6U,Merz Und Spahn TRETEN AUF UNS ALLE! Heidi Reichinnek Fordert Kontrolle Zurück An Bürger!,2025-07-28T14:18:38Z,64904,6070,757,PT2M26S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=oKfIRdhaY6U
__Z2Kv0El-Y,FREIHEIT Für Alle Schützen! Die Vielfalt Des Lebens Zelebrieren! Kommt zum CSD!,2025-07-24T16:13:16Z,3582,622,97,PT1M39S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=__Z2Kv0El-Y
AF5MKqRUoPQ,Schonungslose ABRECHNUNG Mit Spahn Und Co.! Linke Tamara Mazzi Spricht KLARTEXT!,2025-07-23T16:00:30Z,5430,784,124,PT4M41S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=AF5MKqRUoPQ
STGMi7ZpGZ8,SO Inkompetent Wie Andi Scheuer! LINKER RECHNET Mit Minister Ab!,2025-07-21T16:00:58Z,5884,622,120,PT4M44S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=STGMi7ZpGZ8
bka6aq9AY3g,LINKE Sahra Mirow Entlarvt Dauer-Versagen! Die CDU Mit Merz Kann Es Nicht!,2025-07-20T16:01:02Z,4366,578,116,PT4M18S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=bka6aq9AY3g
tkK6MtVLpXA,Caren Lay DECKT Abzocke AUF! Dieser Gruppe Gibt Die CDU Unsere Steuern!,2025-07-18T15:59:00Z,11817,1154,176,PT5M5S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=tkK6MtVLpXA
sw2HoYoyd2E,Die ABSURDEN Ideen Des Merz! Die ÄRMSTEN Sollen Das Versagen Ausbaden!,2025-07-17T11:27:16Z,13043,1495,205,PT1M,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=sw2HoYoyd2E
gmaIIaFpC0k,LINKE Führt Merz-Pläne Vor! BÜRGER Werden Arm Gehalten!,2025-07-16T15:04:46Z,7468,856,189,PT4M17S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=gmaIIaFpC0k
GgJDcGHoG2s,Finanzexperte ZERFETZT Merz-Haushalt! CDU Plant ABSURDE Steuerverschwendung!,2025-07-15T14:11:29Z,14406,1004,146,PT2M54S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=GgJDcGHoG2s
zAtbn0tRTEM,Einfach ERBÄRMLICH Von Merz & Co.! Menschen Sind KEINE ZIRKUSCLOWNS!,2025-07-15T13:36:38Z,30721,3054,519,PT59S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=zAtbn0tRTEM
fqBDUZABT2A,"KLARTEXT Im Bundestag! SO Stemmen LINKE Sich Gegen Merz, Weidel & Co.!",2025-07-14T13:37:05Z,51792,4215,511,PT2M10S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=fqBDUZABT2A
8jmJ7cRxxzA,Jogginghose Statt PORSCHE Im VATIKAN! Ferat Kocak Bleibt Stabil!,2025-07-13T09:30:08Z,10436,1104,114,PT1M52S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=8jmJ7cRxxzA
R53t_qQnLag,SO VERSAGT Die Merz-Regierung! Rettungskraft Zeigt CDU Die REALITÄT!,2025-07-12T17:00:29Z,12297,1276,162,PT2M32S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=R53t_qQnLag
wcE2O56tTtE,SO Gefährdet Spahn Mit Der CDU Den Rechtsstaat!,2025-07-12T12:35:35Z,13936,1798,176,PT1M44S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=wcE2O56tTtE
1XsyhT1isGY,Heidi Reichinnek Hält WUTREDE! CDU So Inkompetent Wie Trump!,2025-07-11T14:40:24Z,35270,3076,714,PT3M10S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=1XsyhT1isGY
u6Wpp5-1VCo,Rechtsstaat NICHT VERHANDELBAR! Jüngster Bundestagsabgeordneter Spricht Klartext Zu Maja T.!,2025-07-11T06:18:53Z,10900,984,235,PT1M13S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=u6Wpp5-1VCo
93STHG93vHA,Janine Wissler ENTHÜLLT Neue Lobby-Verstrickungen Der CDU! Schlimmer Als Gedacht!,2025-07-10T16:53:58Z,65723,5178,604,PT5M33S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=93STHG93vHA
xcRcmHskY7U,LINKE Aus Jens Spahns Wahlkreis Schlägt ALARM! Umgang Mit Natur BRANDGEFÄHRLICH!,2025-07-10T13:02:57Z,5218,579,78,PT2M58S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=xcRcmHskY7U
eAPpn0_5IzE,Ines Schwerdtner BLAMIERT Die AfD! Ihre Wähler Sollten Das NICHT Wissen!,2025-07-09T17:00:55Z,194967,9720,1422,PT8M18S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=eAPpn0_5IzE
HjZXdziZ0i8,SO SCHLECHT Ist Der Staatshaushalt Durchdacht! Heidi Reichinnek KLÄRT AUF!,2025-07-09T16:46:56Z,15596,1849,170,PT1M26S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=HjZXdziZ0i8
J1Cw5hrnoUA,Heidi Reichinnek ENTLARVT Die HEUCHELEI! Merz & Co. SPRACHLOS!,2025-07-09T12:50:19Z,121931,9115,1555,PT10M33S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=J1Cw5hrnoUA
xTigO_IjEd0,LINKS LIVE Aus Dem Bundestag! 9:00 - 17:30,2025-07-09T11:13:05Z,3551,223,35,PT4H8M58S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=xTigO_IjEd0
QQU6iOdVsfw,Dietmar Bartsch Spricht KLARTEXT! Merz RUINIERT Unseren Wohlstand!,2025-07-08T17:57:43Z,112507,5015,847,PT6M7S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=QQU6iOdVsfw
ugQ6xScgn6w,Ines Schwerdtner DEMONTIERT CDU-Ministerin GNADENLOS! Wohlstandsvernichtung Aufgedeckt!,2025-07-08T13:40:24Z,47068,3843,530,PT4M11S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=ugQ6xScgn6w
0n9z9OSEcSg,SPAHNS Maskenaffäre Aufgedeckt! SO TIEF Ist Der Sumpf Bei CDU/CSU!,2025-07-08T11:30:33Z,9792,1221,98,PT1M21S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=0n9z9OSEcSg
pN5BWsC8kVo,CDU Arbeitet GEGEN BÜRGER! Heidi Reichinnek Deckt UNWÜRDIGES SPEKTAKEL Auf!,2025-07-07T16:57:18Z,18273,1734,369,PT7M16S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=pN5BWsC8kVo
YwYsbA_R7iA,Pressekonferenz DIE LINKE im Bundestag,2025-07-07T12:57:15Z,3782,423,76,PT8M46S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=YwYsbA_R7iA
8tIgT_fFto8,Das Leben Muss Bezahlbar Werden! LINKE Politikerinnen Kämpfen Für Euer Geld!,2025-07-06T16:41:35Z,5617,881,72,PT58S,UC9YkSoqkMLb1nOYKAHov8zQ,Die Linke im Bundestag,https://www.youtube.com/watch?v=8tIgT_fFto8
