VideoID,ThreadBin,Count,Percentage
jPiNOjq4e6E,Highly Destructive,0,0.0
jQqVY4crRmY,Constructive,0,0.0
jQqVY4crRmY,Slight/Neutral,0,0.0
jQqVY4crRmY,Moderately Destructive,1,100.0
jQqVY4crRmY,Highly Destructive,0,0.0
jadEA7cmsGo,Constructive,0,0.0
jadEA7cmsGo,Slight/Neutral,0,0.0
jadEA7cmsGo,Moderately Destructive,1,100.0
jadEA7cmsGo,Highly Destructive,0,0.0
jyoC1ARLNyQ,Constructive,0,0.0
jyoC1ARLNyQ,Slight/Neutral,0,0.0
jyoC1ARLNyQ,Moderately Destructive,1,100.0
jyoC1ARLNyQ,Highly Destructive,0,0.0
k86KasuTbFI,Constructive,0,0.0
k86KasuTbFI,Slight/Neutral,0,0.0
k86KasuTbFI,Moderately Destructive,1,100.0
k86KasuTbFI,Highly Destructive,0,0.0
kAk98Z1aFYw,Constructive,0,0.0
kAk98Z1aFYw,Slight/Neutral,0,0.0
kAk98Z1aFYw,Moderately Destructive,1,100.0
kAk98Z1aFYw,Highly Destructive,0,0.0
kC_mtpsvUJo,Constructive,2,100.0
kC_mtpsvUJo,Slight/Neutral,0,0.0
kC_mtpsvUJo,Moderately Destructive,0,0.0
kC_mtpsvUJo,Highly Destructive,0,0.0
kLkYfTat9ww,Constructive,0,0.0
kLkYfTat9ww,Slight/Neutral,0,0.0
kLkYfTat9ww,Moderately Destructive,1,100.0
kLkYfTat9ww,Highly Destructive,0,0.0
kqqgFHSsJs4,Constructive,2,13.3
kqqgFHSsJs4,Slight/Neutral,4,26.7
kqqgFHSsJs4,Moderately Destructive,6,40.0
kqqgFHSsJs4,Highly Destructive,3,20.0
ksbNSKIyjw0,Constructive,2,25.0
ksbNSKIyjw0,Slight/Neutral,2,25.0
ksbNSKIyjw0,Moderately Destructive,3,37.5
ksbNSKIyjw0,Highly Destructive,1,12.5
ktDLL7nyW8A,Constructive,2,33.3
ktDLL7nyW8A,Slight/Neutral,1,16.7
ktDLL7nyW8A,Moderately Destructive,2,33.3
ktDLL7nyW8A,Highly Destructive,1,16.7
kvqJGabgao8,Constructive,3,37.5
kvqJGabgao8,Slight/Neutral,2,25.0
kvqJGabgao8,Moderately Destructive,2,25.0
kvqJGabgao8,Highly Destructive,1,12.5
kys1QnNblWQ,Constructive,1,50.0
kys1QnNblWQ,Slight/Neutral,0,0.0
kys1QnNblWQ,Moderately Destructive,1,50.0
kys1QnNblWQ,Highly Destructive,0,0.0
kzj0CLWxxbc,Constructive,0,0.0
kzj0CLWxxbc,Slight/Neutral,0,0.0
kzj0CLWxxbc,Moderately Destructive,2,100.0
kzj0CLWxxbc,Highly Destructive,0,0.0
lG156KWmHa8,Constructive,0,0.0
lG156KWmHa8,Slight/Neutral,1,20.0
lG156KWmHa8,Moderately Destructive,4,80.0
lG156KWmHa8,Highly Destructive,0,0.0
lHlYUTyMdvg,Constructive,1,33.3
lHlYUTyMdvg,Slight/Neutral,1,33.3
lHlYUTyMdvg,Moderately Destructive,1,33.3
lHlYUTyMdvg,Highly Destructive,0,0.0
lck4alEFVbo,Constructive,1,100.0
lck4alEFVbo,Slight/Neutral,0,0.0
lck4alEFVbo,Moderately Destructive,0,0.0
lck4alEFVbo,Highly Destructive,0,0.0
ldIxVhdDDr4,Constructive,0,0.0
ldIxVhdDDr4,Slight/Neutral,0,0.0
ldIxVhdDDr4,Moderately Destructive,1,100.0
ldIxVhdDDr4,Highly Destructive,0,0.0
lzEbSW3uymQ,Constructive,0,0.0
lzEbSW3uymQ,Slight/Neutral,0,0.0
lzEbSW3uymQ,Moderately Destructive,1,100.0
lzEbSW3uymQ,Highly Destructive,0,0.0
m-5nBQJgGxM,Constructive,1,100.0
m-5nBQJgGxM,Slight/Neutral,0,0.0
m-5nBQJgGxM,Moderately Destructive,0,0.0
m-5nBQJgGxM,Highly Destructive,0,0.0
m3JgdtZ4Uew,Constructive,1,33.3
m3JgdtZ4Uew,Slight/Neutral,0,0.0
m3JgdtZ4Uew,Moderately Destructive,1,33.3
m3JgdtZ4Uew,Highly Destructive,1,33.3
mNnX_k9Blfw,Constructive,1,11.1
mNnX_k9Blfw,Slight/Neutral,0,0.0
mNnX_k9Blfw,Moderately Destructive,6,66.7
mNnX_k9Blfw,Highly Destructive,2,22.2
mrsoDH2A8jw,Constructive,1,14.3
mrsoDH2A8jw,Slight/Neutral,0,0.0
mrsoDH2A8jw,Moderately Destructive,4,57.1
mrsoDH2A8jw,Highly Destructive,2,28.6
muRmzWMbevQ,Constructive,0,0.0
muRmzWMbevQ,Slight/Neutral,0,0.0
muRmzWMbevQ,Moderately Destructive,0,0.0
muRmzWMbevQ,Highly Destructive,1,100.0
mw-35k8Fu6w,Constructive,0,0.0
mw-35k8Fu6w,Slight/Neutral,1,20.0
mw-35k8Fu6w,Moderately Destructive,3,60.0
mw-35k8Fu6w,Highly Destructive,1,20.0
n4bgBtWJ86s,Constructive,0,0.0
n4bgBtWJ86s,Slight/Neutral,1,100.0
n4bgBtWJ86s,Moderately Destructive,0,0.0
n4bgBtWJ86s,Highly Destructive,0,0.0
nTrRzo94BTc,Constructive,0,0.0
nTrRzo94BTc,Slight/Neutral,0,0.0
nTrRzo94BTc,Moderately Destructive,2,100.0
nTrRzo94BTc,Highly Destructive,0,0.0
nYOJ3utvVr4,Constructive,0,0.0
nYOJ3utvVr4,Slight/Neutral,0,0.0
nYOJ3utvVr4,Moderately Destructive,1,100.0
nYOJ3utvVr4,Highly Destructive,0,0.0
nddNHtMoqXg,Constructive,0,0.0
nddNHtMoqXg,Slight/Neutral,1,50.0
nddNHtMoqXg,Moderately Destructive,1,50.0
nddNHtMoqXg,Highly Destructive,0,0.0
nhrQrziOmoc,Constructive,0,0.0
nhrQrziOmoc,Slight/Neutral,0,0.0
nhrQrziOmoc,Moderately Destructive,1,100.0
nhrQrziOmoc,Highly Destructive,0,0.0
nsAy0uNq8p4,Constructive,0,0.0
nsAy0uNq8p4,Slight/Neutral,1,100.0
nsAy0uNq8p4,Moderately Destructive,0,0.0
nsAy0uNq8p4,Highly Destructive,0,0.0
nshuTCDLxrY,Constructive,0,0.0
nshuTCDLxrY,Slight/Neutral,1,25.0
nshuTCDLxrY,Moderately Destructive,3,75.0
nshuTCDLxrY,Highly Destructive,0,0.0
nwtpMW6A41Y,Constructive,0,0.0
nwtpMW6A41Y,Slight/Neutral,1,100.0
nwtpMW6A41Y,Moderately Destructive,0,0.0
nwtpMW6A41Y,Highly Destructive,0,0.0
oJVrgAel8K8,Constructive,0,0.0
oJVrgAel8K8,Slight/Neutral,0,0.0
oJVrgAel8K8,Moderately Destructive,2,100.0
oJVrgAel8K8,Highly Destructive,0,0.0
oKNG0SzXgQI,Constructive,0,0.0
oKNG0SzXgQI,Slight/Neutral,0,0.0
oKNG0SzXgQI,Moderately Destructive,1,100.0
oKNG0SzXgQI,Highly Destructive,0,0.0
oOgc61xpF4Q,Constructive,1,25.0
oOgc61xpF4Q,Slight/Neutral,1,25.0
oOgc61xpF4Q,Moderately Destructive,1,25.0
oOgc61xpF4Q,Highly Destructive,1,25.0
oOk7ori_ExE,Constructive,3,100.0
oOk7ori_ExE,Slight/Neutral,0,0.0
oOk7ori_ExE,Moderately Destructive,0,0.0
oOk7ori_ExE,Highly Destructive,0,0.0
oSDMEyJOXQs,Constructive,0,0.0
oSDMEyJOXQs,Slight/Neutral,0,0.0
oSDMEyJOXQs,Moderately Destructive,2,100.0
oSDMEyJOXQs,Highly Destructive,0,0.0
oURqtT6xjoE,Constructive,1,50.0
oURqtT6xjoE,Slight/Neutral,1,50.0
oURqtT6xjoE,Moderately Destructive,0,0.0
oURqtT6xjoE,Highly Destructive,0,0.0
oY1wnsX67eQ,Constructive,0,0.0
oY1wnsX67eQ,Slight/Neutral,1,50.0
oY1wnsX67eQ,Moderately Destructive,1,50.0
oY1wnsX67eQ,Highly Destructive,0,0.0
oaev688yk-s,Constructive,0,0.0
oaev688yk-s,Slight/Neutral,0,0.0
oaev688yk-s,Moderately Destructive,1,100.0
oaev688yk-s,Highly Destructive,0,0.0
odXMmIr_kNA,Constructive,0,0.0
odXMmIr_kNA,Slight/Neutral,1,33.3
odXMmIr_kNA,Moderately Destructive,2,66.7
odXMmIr_kNA,Highly Destructive,0,0.0
oqEX2nAKw0A,Constructive,2,100.0
oqEX2nAKw0A,Slight/Neutral,0,0.0
oqEX2nAKw0A,Moderately Destructive,0,0.0
oqEX2nAKw0A,Highly Destructive,0,0.0
oqSGT5RFCsU,Constructive,0,0.0
oqSGT5RFCsU,Slight/Neutral,1,100.0
oqSGT5RFCsU,Moderately Destructive,0,0.0
oqSGT5RFCsU,Highly Destructive,0,0.0
pEHgNdvvNks,Constructive,0,0.0
pEHgNdvvNks,Slight/Neutral,1,100.0
pEHgNdvvNks,Moderately Destructive,0,0.0
pEHgNdvvNks,Highly Destructive,0,0.0
pKGI648_dk0,Constructive,0,0.0
pKGI648_dk0,Slight/Neutral,0,0.0
pKGI648_dk0,Moderately Destructive,0,0.0
pKGI648_dk0,Highly Destructive,1,100.0
pW8atR-UVgQ,Constructive,1,100.0
pW8atR-UVgQ,Slight/Neutral,0,0.0
pW8atR-UVgQ,Moderately Destructive,0,0.0
pW8atR-UVgQ,Highly Destructive,0,0.0
pkfWmLDFVqQ,Constructive,0,0.0
pkfWmLDFVqQ,Slight/Neutral,0,0.0
pkfWmLDFVqQ,Moderately Destructive,2,100.0
pkfWmLDFVqQ,Highly Destructive,0,0.0
plYwA3vSEg0,Constructive,0,0.0
plYwA3vSEg0,Slight/Neutral,1,25.0
plYwA3vSEg0,Moderately Destructive,3,75.0
plYwA3vSEg0,Highly Destructive,0,0.0
q0400T0Qri0,Constructive,0,0.0
q0400T0Qri0,Slight/Neutral,0,0.0
q0400T0Qri0,Moderately Destructive,0,0.0
q0400T0Qri0,Highly Destructive,1,100.0
q3mDkDkW-gg,Constructive,0,0.0
q3mDkDkW-gg,Slight/Neutral,1,33.3
q3mDkDkW-gg,Moderately Destructive,1,33.3
q3mDkDkW-gg,Highly Destructive,1,33.3
qBBAmyMDcSg,Constructive,0,0.0
qBBAmyMDcSg,Slight/Neutral,0,0.0
qBBAmyMDcSg,Moderately Destructive,1,100.0
qBBAmyMDcSg,Highly Destructive,0,0.0
qF5DKT4XZrg,Constructive,0,0.0
qF5DKT4XZrg,Slight/Neutral,0,0.0
qF5DKT4XZrg,Moderately Destructive,1,100.0
qF5DKT4XZrg,Highly Destructive,0,0.0
qTgn_B0zN1Y,Constructive,0,0.0
qTgn_B0zN1Y,Slight/Neutral,1,50.0
qTgn_B0zN1Y,Moderately Destructive,0,0.0
qTgn_B0zN1Y,Highly Destructive,1,50.0
qaI_vbvlJuI,Constructive,0,0.0
qaI_vbvlJuI,Slight/Neutral,0,0.0
qaI_vbvlJuI,Moderately Destructive,2,100.0
qaI_vbvlJuI,Highly Destructive,0,0.0
qaThP9P5ezU,Constructive,0,0.0
qaThP9P5ezU,Slight/Neutral,1,100.0
qaThP9P5ezU,Moderately Destructive,0,0.0
qaThP9P5ezU,Highly Destructive,0,0.0
ql4kstYKAZ0,Constructive,1,25.0
ql4kstYKAZ0,Slight/Neutral,2,50.0
ql4kstYKAZ0,Moderately Destructive,0,0.0
ql4kstYKAZ0,Highly Destructive,1,25.0
qwgopCMb6rc,Constructive,1,50.0
qwgopCMb6rc,Slight/Neutral,0,0.0
qwgopCMb6rc,Moderately Destructive,0,0.0
qwgopCMb6rc,Highly Destructive,1,50.0
rBjcQ-J4cKw,Constructive,0,0.0
rBjcQ-J4cKw,Slight/Neutral,0,0.0
rBjcQ-J4cKw,Moderately Destructive,1,100.0
rBjcQ-J4cKw,Highly Destructive,0,0.0
rEbhYLrldro,Constructive,0,0.0
rEbhYLrldro,Slight/Neutral,1,100.0
rEbhYLrldro,Moderately Destructive,0,0.0
rEbhYLrldro,Highly Destructive,0,0.0
rO6qrjOB_po,Constructive,1,25.0
rO6qrjOB_po,Slight/Neutral,1,25.0
rO6qrjOB_po,Moderately Destructive,2,50.0
rO6qrjOB_po,Highly Destructive,0,0.0
rOwy3DcONmE,Constructive,0,0.0
rOwy3DcONmE,Slight/Neutral,1,50.0
rOwy3DcONmE,Moderately Destructive,1,50.0
rOwy3DcONmE,Highly Destructive,0,0.0
rSRWoWxHYt8,Constructive,0,0.0
rSRWoWxHYt8,Slight/Neutral,1,100.0
rSRWoWxHYt8,Moderately Destructive,0,0.0
rSRWoWxHYt8,Highly Destructive,0,0.0
rZlrVpF6O30,Constructive,1,20.0
rZlrVpF6O30,Slight/Neutral,0,0.0
rZlrVpF6O30,Moderately Destructive,4,80.0
rZlrVpF6O30,Highly Destructive,0,0.0
re_ny5B15xA,Constructive,1,20.0
re_ny5B15xA,Slight/Neutral,0,0.0
re_ny5B15xA,Moderately Destructive,4,80.0
re_ny5B15xA,Highly Destructive,0,0.0
repy4Y7GKM4,Constructive,5,41.7
repy4Y7GKM4,Slight/Neutral,3,25.0
repy4Y7GKM4,Moderately Destructive,1,8.3
repy4Y7GKM4,Highly Destructive,3,25.0
rtWXTx4vr8g,Constructive,0,0.0
rtWXTx4vr8g,Slight/Neutral,0,0.0
rtWXTx4vr8g,Moderately Destructive,1,100.0
rtWXTx4vr8g,Highly Destructive,0,0.0
rv_OHT2CmIM,Constructive,3,21.4
rv_OHT2CmIM,Slight/Neutral,4,28.6
rv_OHT2CmIM,Moderately Destructive,5,35.7
rv_OHT2CmIM,Highly Destructive,2,14.3
rx6zn2Zm3Eo,Constructive,0,0.0
rx6zn2Zm3Eo,Slight/Neutral,0,0.0
rx6zn2Zm3Eo,Moderately Destructive,0,0.0
rx6zn2Zm3Eo,Highly Destructive,1,100.0
rxJIH9Zk884,Constructive,0,0.0
rxJIH9Zk884,Slight/Neutral,1,100.0
rxJIH9Zk884,Moderately Destructive,0,0.0
rxJIH9Zk884,Highly Destructive,0,0.0
sNbVF9xEA0w,Constructive,0,0.0
sNbVF9xEA0w,Slight/Neutral,2,100.0
sNbVF9xEA0w,Moderately Destructive,0,0.0
sNbVF9xEA0w,Highly Destructive,0,0.0
sgL4axSXtS4,Constructive,2,100.0
sgL4axSXtS4,Slight/Neutral,0,0.0
sgL4axSXtS4,Moderately Destructive,0,0.0
sgL4axSXtS4,Highly Destructive,0,0.0
sz7i9S3EUxA,Constructive,1,25.0
sz7i9S3EUxA,Slight/Neutral,1,25.0
sz7i9S3EUxA,Moderately Destructive,1,25.0
sz7i9S3EUxA,Highly Destructive,1,25.0
szX711ccfSg,Constructive,0,0.0
szX711ccfSg,Slight/Neutral,0,0.0
szX711ccfSg,Moderately Destructive,1,100.0
szX711ccfSg,Highly Destructive,0,0.0
t76v0VW7Er0,Constructive,0,0.0
t76v0VW7Er0,Slight/Neutral,0,0.0
t76v0VW7Er0,Moderately Destructive,3,100.0
t76v0VW7Er0,Highly Destructive,0,0.0
tMHZe4hakc0,Constructive,2,22.2
tMHZe4hakc0,Slight/Neutral,2,22.2
tMHZe4hakc0,Moderately Destructive,5,55.6
tMHZe4hakc0,Highly Destructive,0,0.0
tPNyzL3LtCE,Constructive,0,0.0
tPNyzL3LtCE,Slight/Neutral,1,50.0
tPNyzL3LtCE,Moderately Destructive,1,50.0
tPNyzL3LtCE,Highly Destructive,0,0.0
tT5BolbyRqI,Constructive,1,33.3
tT5BolbyRqI,Slight/Neutral,2,66.7
tT5BolbyRqI,Moderately Destructive,0,0.0
tT5BolbyRqI,Highly Destructive,0,0.0
tWGHJvA0pXE,Constructive,0,0.0
tWGHJvA0pXE,Slight/Neutral,2,50.0
tWGHJvA0pXE,Moderately Destructive,2,50.0
tWGHJvA0pXE,Highly Destructive,0,0.0
tWJhS3gZnDY,Constructive,0,0.0
tWJhS3gZnDY,Slight/Neutral,1,14.3
tWJhS3gZnDY,Moderately Destructive,5,71.4
tWJhS3gZnDY,Highly Destructive,1,14.3
u3-yU16Enfs,Constructive,0,0.0
u3-yU16Enfs,Slight/Neutral,1,100.0
u3-yU16Enfs,Moderately Destructive,0,0.0
u3-yU16Enfs,Highly Destructive,0,0.0
u35nNlvuSXQ,Constructive,0,0.0
u35nNlvuSXQ,Slight/Neutral,0,0.0
u35nNlvuSXQ,Moderately Destructive,2,100.0
u35nNlvuSXQ,Highly Destructive,0,0.0
u3iF40_pBh4,Constructive,0,0.0
u3iF40_pBh4,Slight/Neutral,1,33.3
u3iF40_pBh4,Moderately Destructive,1,33.3
u3iF40_pBh4,Highly Destructive,1,33.3
u5wrsbY8vjY,Constructive,3,100.0
u5wrsbY8vjY,Slight/Neutral,0,0.0
u5wrsbY8vjY,Moderately Destructive,0,0.0
u5wrsbY8vjY,Highly Destructive,0,0.0
uMbKPbNYVY8,Constructive,0,0.0
uMbKPbNYVY8,Slight/Neutral,2,100.0
uMbKPbNYVY8,Moderately Destructive,0,0.0
uMbKPbNYVY8,Highly Destructive,0,0.0
uitHKFQsHLM,Constructive,4,44.4
uitHKFQsHLM,Slight/Neutral,1,11.1
uitHKFQsHLM,Moderately Destructive,4,44.4
uitHKFQsHLM,Highly Destructive,0,0.0
ukI6RNk2CA4,Constructive,1,33.3
ukI6RNk2CA4,Slight/Neutral,0,0.0
ukI6RNk2CA4,Moderately Destructive,2,66.7
ukI6RNk2CA4,Highly Destructive,0,0.0
ukY8oL4Fd8s,Constructive,0,0.0
ukY8oL4Fd8s,Slight/Neutral,0,0.0
ukY8oL4Fd8s,Moderately Destructive,1,100.0
ukY8oL4Fd8s,Highly Destructive,0,0.0
uqKL9A4rBfY,Constructive,0,0.0
uqKL9A4rBfY,Slight/Neutral,1,33.3
uqKL9A4rBfY,Moderately Destructive,2,66.7
uqKL9A4rBfY,Highly Destructive,0,0.0
uuOs-cHRrvo,Constructive,0,0.0
uuOs-cHRrvo,Slight/Neutral,1,16.7
uuOs-cHRrvo,Moderately Destructive,4,66.7
uuOs-cHRrvo,Highly Destructive,1,16.7
v2oSMS0fZz4,Constructive,10,34.5
v2oSMS0fZz4,Slight/Neutral,6,20.7
v2oSMS0fZz4,Moderately Destructive,10,34.5
v2oSMS0fZz4,Highly Destructive,3,10.3
v4cYM5f5K_Y,Constructive,0,0.0
v4cYM5f5K_Y,Slight/Neutral,1,20.0
v4cYM5f5K_Y,Moderately Destructive,3,60.0
v4cYM5f5K_Y,Highly Destructive,1,20.0
vFug4vagXnQ,Constructive,0,0.0
vFug4vagXnQ,Slight/Neutral,1,50.0
vFug4vagXnQ,Moderately Destructive,1,50.0
vFug4vagXnQ,Highly Destructive,0,0.0
vJV_EquM1_0,Constructive,1,100.0
vJV_EquM1_0,Slight/Neutral,0,0.0
vJV_EquM1_0,Moderately Destructive,0,0.0
vJV_EquM1_0,Highly Destructive,0,0.0
vNiJ8A1OZwU,Constructive,1,11.1
vNiJ8A1OZwU,Slight/Neutral,2,22.2
vNiJ8A1OZwU,Moderately Destructive,5,55.6
vNiJ8A1OZwU,Highly Destructive,1,11.1
vQlUS4eGkKg,Constructive,0,0.0
vQlUS4eGkKg,Slight/Neutral,0,0.0
vQlUS4eGkKg,Moderately Destructive,1,100.0
vQlUS4eGkKg,Highly Destructive,0,0.0
vfjg7FbVgkM,Constructive,0,0.0
vfjg7FbVgkM,Slight/Neutral,0,0.0
vfjg7FbVgkM,Moderately Destructive,1,100.0
vfjg7FbVgkM,Highly Destructive,0,0.0
vjMjdVRwzF4,Constructive,0,0.0
vjMjdVRwzF4,Slight/Neutral,0,0.0
vjMjdVRwzF4,Moderately Destructive,1,100.0
vjMjdVRwzF4,Highly Destructive,0,0.0
w0FpFbOKXWU,Constructive,0,0.0
w0FpFbOKXWU,Slight/Neutral,0,0.0
w0FpFbOKXWU,Moderately Destructive,1,100.0
w0FpFbOKXWU,Highly Destructive,0,0.0
w52_zNt_wCs,Constructive,1,25.0
w52_zNt_wCs,Slight/Neutral,3,75.0
w52_zNt_wCs,Moderately Destructive,0,0.0
w52_zNt_wCs,Highly Destructive,0,0.0
w9VshhIL8ig,Constructive,1,33.3
w9VshhIL8ig,Slight/Neutral,1,33.3
w9VshhIL8ig,Moderately Destructive,1,33.3
w9VshhIL8ig,Highly Destructive,0,0.0
wBZqDljlQHk,Constructive,0,0.0
wBZqDljlQHk,Slight/Neutral,0,0.0
wBZqDljlQHk,Moderately Destructive,1,50.0
wBZqDljlQHk,Highly Destructive,1,50.0
w_TcXMl7SkU,Constructive,0,0.0
w_TcXMl7SkU,Slight/Neutral,0,0.0
w_TcXMl7SkU,Moderately Destructive,2,100.0
w_TcXMl7SkU,Highly Destructive,0,0.0
wit8lkyq5rg,Constructive,4,26.7
wit8lkyq5rg,Slight/Neutral,3,20.0
wit8lkyq5rg,Moderately Destructive,6,40.0
wit8lkyq5rg,Highly Destructive,2,13.3
wjJgQs1wdho,Constructive,2,9.1
wjJgQs1wdho,Slight/Neutral,6,27.3
wjJgQs1wdho,Moderately Destructive,8,36.4
wjJgQs1wdho,Highly Destructive,6,27.3
ww8NV1PYAJA,Constructive,0,0.0
ww8NV1PYAJA,Slight/Neutral,0,0.0
ww8NV1PYAJA,Moderately Destructive,2,100.0
ww8NV1PYAJA,Highly Destructive,0,0.0
wyKzJ5l6O9k,Constructive,0,0.0
wyKzJ5l6O9k,Slight/Neutral,0,0.0
wyKzJ5l6O9k,Moderately Destructive,2,100.0
wyKzJ5l6O9k,Highly Destructive,0,0.0
wyNgNBGeWj8,Constructive,0,0.0
wyNgNBGeWj8,Slight/Neutral,0,0.0
wyNgNBGeWj8,Moderately Destructive,2,100.0
wyNgNBGeWj8,Highly Destructive,0,0.0
x2rnYnNOHrA,Constructive,1,11.1
x2rnYnNOHrA,Slight/Neutral,1,11.1
x2rnYnNOHrA,Moderately Destructive,7,77.8
x2rnYnNOHrA,Highly Destructive,0,0.0
x3NQaQV_oR8,Constructive,0,0.0
x3NQaQV_oR8,Slight/Neutral,0,0.0
x3NQaQV_oR8,Moderately Destructive,1,100.0
x3NQaQV_oR8,Highly Destructive,0,0.0
xFKWG2EK4UE,Constructive,0,0.0
xFKWG2EK4UE,Slight/Neutral,0,0.0
xFKWG2EK4UE,Moderately Destructive,0,0.0
xFKWG2EK4UE,Highly Destructive,1,100.0
xGXwt6-n9BQ,Constructive,2,66.7
xGXwt6-n9BQ,Slight/Neutral,0,0.0
xGXwt6-n9BQ,Moderately Destructive,1,33.3
xGXwt6-n9BQ,Highly Destructive,0,0.0
xIEi0FpuxJo,Constructive,0,0.0
xIEi0FpuxJo,Slight/Neutral,2,66.7
xIEi0FpuxJo,Moderately Destructive,1,33.3
xIEi0FpuxJo,Highly Destructive,0,0.0
xKI1s0kon2M,Constructive,0,0.0
xKI1s0kon2M,Slight/Neutral,1,100.0
xKI1s0kon2M,Moderately Destructive,0,0.0
xKI1s0kon2M,Highly Destructive,0,0.0
xL3EE7itjZk,Constructive,0,0.0
xL3EE7itjZk,Slight/Neutral,1,100.0
xL3EE7itjZk,Moderately Destructive,0,0.0
xL3EE7itjZk,Highly Destructive,0,0.0
xMBKzKHxhYo,Constructive,1,50.0
xMBKzKHxhYo,Slight/Neutral,0,0.0
xMBKzKHxhYo,Moderately Destructive,1,50.0
xMBKzKHxhYo,Highly Destructive,0,0.0
xOfBxIY13So,Constructive,0,0.0
xOfBxIY13So,Slight/Neutral,1,50.0
xOfBxIY13So,Moderately Destructive,1,50.0
xOfBxIY13So,Highly Destructive,0,0.0
xUv4NmkVNRk,Constructive,0,0.0
xUv4NmkVNRk,Slight/Neutral,1,100.0
xUv4NmkVNRk,Moderately Destructive,0,0.0
xUv4NmkVNRk,Highly Destructive,0,0.0
xW9R9q6OC-w,Constructive,0,0.0
xW9R9q6OC-w,Slight/Neutral,0,0.0
xW9R9q6OC-w,Moderately Destructive,1,100.0
xW9R9q6OC-w,Highly Destructive,0,0.0
xgaUm0qLKQY,Constructive,0,0.0
xgaUm0qLKQY,Slight/Neutral,0,0.0
xgaUm0qLKQY,Moderately Destructive,0,0.0
xgaUm0qLKQY,Highly Destructive,1,100.0
xto1V4pFLiQ,Constructive,1,100.0
xto1V4pFLiQ,Slight/Neutral,0,0.0
xto1V4pFLiQ,Moderately Destructive,0,0.0
xto1V4pFLiQ,Highly Destructive,0,0.0
y05Ej7x_Z18,Constructive,0,0.0
y05Ej7x_Z18,Slight/Neutral,0,0.0
y05Ej7x_Z18,Moderately Destructive,2,100.0
y05Ej7x_Z18,Highly Destructive,0,0.0
y6nJUe6B9lw,Constructive,0,0.0
y6nJUe6B9lw,Slight/Neutral,0,0.0
y6nJUe6B9lw,Moderately Destructive,1,100.0
y6nJUe6B9lw,Highly Destructive,0,0.0
yDT6IEQcixA,Constructive,1,100.0
yDT6IEQcixA,Slight/Neutral,0,0.0
yDT6IEQcixA,Moderately Destructive,0,0.0
yDT6IEQcixA,Highly Destructive,0,0.0
yDXTTwDTkno,Constructive,1,33.3
yDXTTwDTkno,Slight/Neutral,0,0.0
yDXTTwDTkno,Moderately Destructive,2,66.7
yDXTTwDTkno,Highly Destructive,0,0.0
yQ1o56b6U1I,Constructive,0,0.0
yQ1o56b6U1I,Slight/Neutral,0,0.0
yQ1o56b6U1I,Moderately Destructive,2,100.0
yQ1o56b6U1I,Highly Destructive,0,0.0
yQfNrYG8hTo,Constructive,0,0.0
yQfNrYG8hTo,Slight/Neutral,0,0.0
yQfNrYG8hTo,Moderately Destructive,2,66.7
yQfNrYG8hTo,Highly Destructive,1,33.3
yW5blRcGA7M,Constructive,1,11.1
yW5blRcGA7M,Slight/Neutral,5,55.6
yW5blRcGA7M,Moderately Destructive,3,33.3
yW5blRcGA7M,Highly Destructive,0,0.0
ykyD5QjqKoU,Constructive,1,50.0
ykyD5QjqKoU,Slight/Neutral,0,0.0
ykyD5QjqKoU,Moderately Destructive,1,50.0
ykyD5QjqKoU,Highly Destructive,0,0.0
ypjrnMGsJC8,Constructive,0,0.0
ypjrnMGsJC8,Slight/Neutral,0,0.0
ypjrnMGsJC8,Moderately Destructive,1,100.0
ypjrnMGsJC8,Highly Destructive,0,0.0
yrfMJ93fcSs,Constructive,1,14.3
yrfMJ93fcSs,Slight/Neutral,0,0.0
yrfMJ93fcSs,Moderately Destructive,4,57.1
yrfMJ93fcSs,Highly Destructive,2,28.6
z095WXRHmFA,Constructive,0,0.0
z095WXRHmFA,Slight/Neutral,0,0.0
z095WXRHmFA,Moderately Destructive,2,100.0
z095WXRHmFA,Highly Destructive,0,0.0
z2BwUz1z3bE,Constructive,1,100.0
z2BwUz1z3bE,Slight/Neutral,0,0.0
z2BwUz1z3bE,Moderately Destructive,0,0.0
z2BwUz1z3bE,Highly Destructive,0,0.0
z6GYFCoeqh0,Constructive,0,0.0
z6GYFCoeqh0,Slight/Neutral,0,0.0
z6GYFCoeqh0,Moderately Destructive,1,100.0
z6GYFCoeqh0,Highly Destructive,0,0.0
zDmVUI1Z08U,Constructive,0,0.0
zDmVUI1Z08U,Slight/Neutral,0,0.0
zDmVUI1Z08U,Moderately Destructive,1,100.0
zDmVUI1Z08U,Highly Destructive,0,0.0
zITPiRaUOhw,Constructive,0,0.0
zITPiRaUOhw,Slight/Neutral,1,100.0
zITPiRaUOhw,Moderately Destructive,0,0.0
zITPiRaUOhw,Highly Destructive,0,0.0
zmE6mEig2kY,Constructive,0,0.0
zmE6mEig2kY,Slight/Neutral,0,0.0
zmE6mEig2kY,Moderately Destructive,1,100.0
zmE6mEig2kY,Highly Destructive,0,0.0
